POINTID,predict
52664002,4.074579018330945
52664010,4.140607353793704
52664136,3.4108690414946077
52684014,4.160548774027856
52684072,4.020428673691363
52704070,3.3290942850207457
52724094,3.6679274113330544
52744114,3.4399144546154643
52744126,3.882788295326426
52763968,3.1888474881054365
52764050,3.9000091056677233
52764058,3.8271291928023015
52764062,3.8532594226676733
52783964,3.86480679453435
52784000,3.122830610993147
52804022,4.085833746267797
52804040,3.6408650144869443
52804044,3.693933458542291
52804084,3.66064957271093
52804152,4.215823858602704
52823952,3.5244414737711605
52823988,3.953251223558926
52843966,3.717068265580117
52844010,3.730348574453802
52844016,3.686591566786625
52844118,3.408857682022237
52844146,3.348853137302257
52864036,3.6842613931197543
52883962,3.960710188116403
52884030,4.3262364791049865
52884048,4.096619112714471
52884088,3.7442236404980345
52903990,3.6709645135168696
52943978,3.9051651657573974
52944068,3.370457851129454
52944112,3.4939185027348985
52944122,3.355831124896227
52944134,3.73304197134156
52944140,3.7835303675490857
52944152,3.537385948382653
52963982,3.905844756844508
52984030,3.4730957624979775
53003952,3.2210597658376066
53004024,4.035490111037624
53023984,3.261162078726789
53024016,3.788276970319833
53043942,4.188640120567071
53043970,3.7864263106539613
53044014,3.478793920351694
53044018,3.9344583493452006
53044060,3.5322515643314545
53044140,4.094974181008173
53063958,4.006619664584161
53063980,3.177101058557586
53064066,3.6269061364631487
53064142,3.6117172760318716
53084148,3.860704835652519
53103946,3.640510047452124
53104024,3.7745067596130006
53124130,3.461501143656978
53124134,3.5574073756819473
53164134,3.5941242083429423
53164156,3.447154112109588
53203962,3.9617412235010434
53203998,3.8393398037716007
53204002,3.428803288962843
53204128,3.859105067189346
53223982,3.3423165541328252
53223988,3.3840239340477574
53244012,4.031026314224713
53283964,3.677186517774977
53303968,3.828676807522985
53303986,3.8096831076955633
53343990,4.05379017699395
53344008,4.0298982864697654
53344166,3.533313315601062
53384010,3.4740471456028406
53423958,3.771988881277022
53424012,3.820585517651588
53443990,3.118942697406743
53463988,4.164907156430242
53483996,3.9887140320147263
54781758,3.3101205393655775
54821766,3.422285124887689
54881764,3.1499019788261036
54901768,3.3135002561884637
54921782,3.9593635737188206
54961762,3.320367789939864
54961780,3.691317480240222
55001760,2.738241657355651
55021774,3.4947097663543247
55121774,3.819968619056974
55261786,3.0738280849138473
55301796,3.5757534980562937
55321790,3.18264536225126
55381768,3.6642784326908
55401766,3.527295436596952
55401780,3.584747032375039
55441760,3.688406112091843
55461754,3.1001989600447097
55481792,3.0720517917727936
55541752,3.866614700140583
55661480,3.4629838008423337
55681470,3.3559797582698594
55681492,3.5250410761912767
55721490,3.6079059281722388
55941496,3.8022889429377145
56101494,3.597551345414932
56421486,3.8698651851565518
56621496,3.7076103619846585
56801500,3.9244597670865016
56861470,4.024411129279358
56881472,3.747275029642561
56901488,3.2523318444730807
56961498,3.832325318368252
56981490,3.541110635004622
57001486,3.5908356678815396
57021478,3.9929734859195807
57061468,4.377499142086359
57081466,3.9718654467145473
57081488,3.4814040852845616
57121474,3.667633629041765
57141468,4.17660137459191
57181462,4.043016120601823
57241480,4.0001870038752685
57241490,4.017449877376576
57361504,3.451827587927978
57461486,3.4556380498180683
57501486,2.9494238942243154
57621488,3.192670406046592
57641480,3.817677052677083
57821498,3.80776389012232
57841488,4.015353350850288
57981484,3.7341671454868357
57981494,3.645964388005915
30302136,4.069952355452349
30342192,3.79670864274066
54622128,3.5722330462860015
54742132,4.153132275460446
54882142,3.034967435871766
54942074,3.999610353717324
55042104,3.764381501545263
55102078,3.1392691461049176
55162128,3.641438784667243
55182130,3.32751786989898
55222104,3.4144138380341453
55222126,3.711735870910783
55322126,3.2916031111605926
55362112,3.3696447003947556
55422114,3.371810262758583
55462100,3.9722203315065916
55462132,3.3135107721304817
55502104,3.949356718558625
55522128,3.5701985830913037
55582104,3.6727821863519803
55602142,3.972059477137579
55622110,4.0748661250936715
55642132,3.4424154840736034
55642142,3.970820971521309
55642150,3.3330311147205713
55682118,4.129446034401342
55722108,4.1096256287805595
55742124,3.941748027936779
55762126,3.65599048717862
55922128,3.8623712259781984
56002124,4.034975334836962
56002132,3.628074952226293
56022138,3.6878449690188986
56062128,3.919245977535624
56142132,3.751292329185569
56202120,3.8357206179404457
56222114,3.7431185954852007
56302122,3.978439873261659
56382134,4.102811248088941
56422152,3.6131052575091864
56522156,3.8046482781891204
56542136,3.601653638470264
56582212,3.3972129603755743
56622210,3.935844005201983
56682190,3.560671779663412
56702146,3.2476078793881715
56722160,3.860075671165686
56762132,3.5912862899193727
56762172,4.038194156034176
56762190,3.7922690571687943
56782152,3.98411348220357
56802166,3.7144771492827675
56802180,3.9812856007479955
56802210,3.770920088081197
56822134,3.9552187629166786
56842176,3.5225832737341918
56882134,3.9808549673328106
56922188,3.726251962446905
56922206,3.7452872580456456
56942194,3.20786751869588
56982198,4.077926258438563
57002188,3.850703206211186
53242058,3.608004881466657
53262034,3.3442376351320364
53442034,3.8640495189983692
53442046,3.355845634146698
53482034,3.3685685952921784
53522032,4.234504380971935
53522078,3.676210152357719
53542026,3.807846900516934
53542056,3.86328616282975
53542080,3.487560391227654
53581998,3.727600738456975
53582008,3.141833233276939
53582034,3.280353529059889
53662034,3.102530197628391
53662046,3.189124330365863
53702028,3.4800804882005734
53702032,3.6924007449643454
53721990,3.4796766245669692
53742036,3.2810981946315074
53742054,3.3117310982815913
53762052,3.637357211828077
53762072,3.9653271196011883
53782068,3.740747271479511
53802006,4.248122462143156
53842010,3.7559434827710656
53922084,3.957167629848625
54002080,3.4681254335507874
54022060,3.7937474960997264
54102054,4.0312705973792475
54102076,4.3195783031505375
54122092,4.099133618515413
54142086,4.004620224558122
54182062,4.311442885950189
54202070,3.9202379907514393
54282012,3.5606677016110644
54282022,4.068686371697089
54282108,4.006770953707806
54362020,3.8819850919358263
54382046,3.9594269410340757
54382064,3.4276537117308012
54422010,4.043814308657628
54422118,4.033479006683707
54462066,4.082067562185854
54462094,4.226812401048233
54482034,3.9843084860519427
54482052,3.552316029778705
54482070,3.757746633307823
54482080,3.9445220448884983
54482124,2.8927887324963053
54502014,3.8061238249075053
54522082,3.7816341041808488
54562034,3.9011104812705204
54581990,3.4517661016868306
54662028,3.3992741001891114
54681982,3.687181150153695
54682090,3.865887132589881
54722012,3.6526801879215185
54742010,3.8084469795370106
54742096,3.999776916555662
54762056,3.6302557407158753
54782100,3.7132955938757166
54842098,3.5043247541981732
54862104,4.08659675910947
54882024,3.904371642388848
54882082,4.011779279607483
54962100,3.777942753287708
52582016,3.1503778412951635
52601984,3.7584630411194255
52602002,3.706992383937109
52641966,3.8047066786524937
52661964,3.823613226779024
52661994,3.9290775775633224
52682034,4.083587889758463
52701978,4.047959399837611
52702004,3.953371683769475
52702012,3.9522091942529567
52702036,3.794455767620278
52721944,3.7892967826842248
52761962,3.460779603589447
52761992,3.726894556417606
52762016,4.333572703963272
52781994,4.177554566729951
52821972,3.2937493586321884
52821984,3.823678703949631
52822044,3.9764720946653207
52841986,4.065084027840322
52842048,3.642902159360866
52861980,3.819332401021579
52862002,3.31950532819021
52881960,4.0777754935704085
52882004,3.9696918766910994
52882044,4.377895166575322
52901944,3.724990169459693
52901970,3.7726676771414365
52901992,4.107688882778379
52902006,3.557835025205073
52921964,3.7837520382812446
52941980,3.316193913233957
52942010,4.138386724460169
52942016,3.7004393758489464
52942028,3.3849960793532867
52942046,3.305996231285612
52961976,4.035404852945987
52982010,4.016258562749878
53001972,4.194524361920298
53001984,3.228426154930223
53002008,3.9283255639005064
53002044,3.868561568925821
53021976,4.135028424614682
53022012,4.057637527746867
53041944,3.9330333253022083
53041990,3.4745926336889994
53042008,4.135661444707548
53042016,4.3117565920717915
53042028,3.844431129886999
53042044,4.030420684714474
53062014,3.446796850521216
53081944,3.9763453213321505
53081962,3.2418084423676325
53082046,3.9795407515050494
53101990,3.1279102881207876
53121998,3.817080726457709
53122034,3.8248978331230084
53141948,3.7845937082686234
53141958,3.8407444845598735
53161988,4.257329260304153
53162014,3.7836483122160978
53162024,3.797469222021134
53201946,3.091381376193521
53201958,3.9168445568686394
53201968,3.953504356127162
53202000,3.5897146629939285
53221972,3.315361822713653
53221984,3.6914252101897667
53241950,4.119172131742502
53241996,3.7868976852460765
53242014,3.561564366063242
53261970,3.941808064904598
53281994,3.2833287915692178
53301952,3.5769396716467163
53301974,3.3548182069908883
53301992,3.7273752847896624
53321948,3.7742161496969184
53341988,3.6094674640132576
53342000,3.3152924633721317
53361962,3.8963547325691135
53361972,3.734844646614537
53421960,3.717339036918231
53441970,3.0643441058382286
53441998,3.398416572021732
53442006,3.439105703980902
53461984,3.801123799113575
53461994,3.6417027016970636
53462002,3.597471469743402
53481974,3.261198251325539
51981896,3.4752508390127534
52081884,3.278213789978753
52081888,3.4052085407672825
52121868,3.2483576322534127
52141926,3.8959863992038084
52181880,3.4333731234179163
52181902,2.982829496889575
52321948,3.1039547436028716
52381876,3.3030278121636356
52401908,3.4608320913671466
52401956,3.378876705261338
52421918,3.282867062151701
52441906,3.645648711131879
52521950,3.748215629811807
52521960,3.7385546894670982
52561900,3.876341049852684
52561940,3.7547761911502797
52581926,3.6102878567623042
52581944,3.185751947558513
52601886,3.9522648066346693
52601900,3.630318717686451
52641846,3.8470893918232347
52641864,3.448563195824611
52641894,3.377857331736261
52701914,3.2934994150628265
52721908,3.851284114779596
52741922,3.485275847068339
52761854,3.798665498097911
52801884,3.3758494761885594
52861882,3.1772307562875293
52901866,3.8772581314168275
52941880,4.062293679680509
52981856,3.7122486745709162
54221900,3.5233498070510048
52981916,3.8254953589395053
53041908,2.9707737923350255
53121938,3.8380938684173898
53161898,3.1148060234720005
53161934,3.882600311484964
53221936,4.042860246506893
53261884,3.798858443553464
53301920,3.92738599151983
53321876,3.403914198272921
53321886,3.6335032150532975
53321894,4.0651114996129385
53321936,4.104311371037158
53341880,3.606438582214131
53381878,3.897510568717557
53401876,3.7053821376057066
53401900,3.4075530193393027
53401926,3.634068056896928
53421888,3.9665364743621363
53421892,4.185972369302523
53441902,3.735111628704982
53481902,3.8807285023544256
53521934,4.342057059338327
53541918,4.029614164562689
53541954,3.796423885586211
53561914,3.962629876026231
53561932,4.030913213512904
53561982,3.538261294329712
53581926,4.2637949039848975
53581972,4.380931182210444
53581980,3.9963448519161076
53601892,3.776850964892781
53601946,4.211517131625809
53601982,3.503350696415964
53621866,3.8502990616829234
53621916,3.5948728530502487
53621920,3.905765670094368
53621962,3.7251245532478072
53641876,4.1387955110485475
53641882,3.9624859069009055
53641894,3.9140439523103656
53641948,4.073756933758551
53641966,4.194483593870217
53661974,3.6493061975889614
53701884,3.71593209436225
53701902,3.797655558701525
53721882,4.190656237583886
53741886,4.059852982075133
53741892,3.2238631646582134
53761890,3.9818980644440387
53761926,4.1322482406231655
53761962,3.2582580485212573
53781892,4.089307222163612
53781928,4.328748783421413
53801920,3.75201436154728
53801926,4.186267582095725
53821886,3.4597604812557305
53861912,4.074564954533039
53861930,3.8144450012321864
53881888,4.309535356063142
53881892,3.4168250273835055
53881902,3.501921101958849
53921892,3.4753892270506874
53961906,3.548888726200723
53961946,3.7697363988924684
53981902,3.5666727016790323
54001904,3.2309786104369254
54001922,4.113590633464192
54001930,3.558684469790516
54021898,4.14295496098295
54041886,3.8480778129351947
54101896,4.0639482472650155
54121890,4.059121659518263
54121894,3.5277856957601124
54161884,3.4650208346048594
54161916,3.441083950381918
54201884,4.440357118332456
54201890,4.044515844875638
54201920,3.2847646345783796
54221868,3.3031461286549
54241874,3.6677140504312082
54241902,3.748261125894166
54301882,3.442711063475332
52701824,3.798310418443104
52841850,3.5175888252113094
52861818,3.5248797425187073
52881816,3.4955978310331144
53001774,3.8001434475509814
53001792,3.712412786631174
53081808,3.6205085310211795
53101804,3.9809704731291475
53121718,3.6525465422128116
53121854,3.781355388750936
53161798,3.875101111221428
53201730,3.911040699878388
53201820,3.436633363004318
53221774,3.2768540301677964
53241716,4.0152950437183375
53241802,3.4272672337726102
53261700,3.957781026279338
53261722,3.706411937513337
53261740,4.27280707014522
53261800,3.8004085598042865
53281750,4.0009365222614495
53281774,3.3981754764143384
53301722,3.6424278823191916
53301776,3.7299704716866917
53321702,3.7163527707090727
53321804,3.6267653790156658
53361720,3.488590204708312
53381694,3.496821604586846
53381706,4.268076265240215
53401750,4.194479018752099
53421708,3.0449260202642314
53441692,4.174194760533074
53461810,3.5056461919929363
53481692,3.585802518014176
53501750,3.640994627873066
53501756,3.9266678330811504
53521726,3.786724690977166
53541768,3.769019966869636
53541818,3.753782517642295
53581674,3.7766145937067988
53601672,3.7453667453831954
53601748,3.6797664780579638
53621718,3.9951981945913726
53621722,3.5523110476737525
53641742,3.2554624600908917
53661692,4.008317111541188
53701690,3.9585120132024416
53741742,3.833274278124883
53741748,3.4283694941678085
53801740,4.031845331295672
53881726,3.5100507848268276
53981758,3.7092004732076465
54081756,3.859817108535938
53241856,3.5001625345738816
53341844,3.5049925530474235
53381850,3.050643948019302
53401828,3.561858607873096
53481844,3.3098870953918276
53481854,3.424372694743765
53501828,3.449914976959843
53501832,3.921462107414375
53521820,3.419833089842906
53521834,3.698675556166991
53541858,3.6853278248619925
53701812,3.298683862613531
53701830,3.3886340559473376
53721846,4.050279353601642
53741832,3.612424351369495
53781874,3.5059736066982343
53801808,3.9796482013343177
53801848,4.138002201117348
53841818,3.563963727147639
53861822,3.3723804199452942
53861876,4.291116340511113
53881798,3.957634746720972
53901846,4.018056038676331
53901864,3.720846882224572
53901876,3.768742708474568
53921802,3.445155302522035
53941810,3.370072113213033
53961798,3.3591069139231817
53961824,3.693233120138112
53981794,3.3845380653468267
53981826,2.992333638925002
54001840,3.6521600248014425
54021790,3.47469268522176
54061862,4.068081761624651
54101824,3.9833654355526895
54101838,3.8901209992505117
54121818,3.8379019127749165
54121854,3.4363181332256776
54161800,3.438368321428838
54221832,3.816864181038798
54221858,4.3055289620002375
54261836,4.3889195392661335
54321856,3.0374231195431447
54341854,3.975658353122995
54361858,4.031402530030787
54381790,3.474414874501074
54381800,3.3617246456047503
54401804,3.894743864362101
54421790,3.6030849467430537
54421794,3.3821135545765686
54441810,3.575851248672186
54481800,3.668834180356038
54481822,3.423394756174744
54501802,3.508968361708719
54501816,3.8949498979942483
54581804,4.011495195504052
54581828,3.5065733628478704
54601798,3.9270531902006347
54621810,3.39619819045321
54621864,3.4591280061404355
54681784,3.7723685602409276
54701800,3.286351648623829
54761828,3.4798874177708687
54761846,3.067816708596312
54781870,3.6681024137941747
54841792,3.7365755405543313
54841800,3.6042574084835883
54881808,3.6295060398512407
54921794,3.6210767961258075
54961790,3.6216115572888583
55021800,3.765692151275003
55021804,3.7891447939625182
55041806,3.225666888580717
55061782,3.1792229689931424
55061800,3.789926507704042
55081804,3.698572834105988
55121832,3.4676370920331556
55141798,3.497396623203365
55181826,3.2000315573088822
55241826,3.553518163030173
55281818,3.6829815906886383
55681794,3.886516271927602
55821782,3.832634385535613
55981786,3.902554778456805
53561634,3.675610858856283
53561644,4.119005425919891
53581638,3.2928167820603855
53601640,3.885070330461887
53621656,3.882690598009206
53661700,3.890440456919177
53701628,3.528238541768102
53741658,3.699399027753113
53821642,4.057726565711824
53861684,3.3030519214690512
53861706,3.559672218777739
53921640,3.8992158093114795
53921652,3.867483329309718
53921658,4.022724145019105
53941666,2.9845511789981187
53941710,3.796756551106488
54001706,3.509378538782836
54041732,3.2378771064416103
54081624,3.421317519614624
54081684,3.6639702702986754
54101676,3.4193383594542754
54101748,3.606116948147554
54121710,3.872832716567499
54141644,3.511463512685152
54141708,3.745110888478426
54201704,3.1968877693218003
54201736,2.9706398201818343
54241650,3.8971019332152768
54241718,3.687791013424624
54261738,3.884348093464353
54281644,3.772559325425432
54281680,3.6080076718663037
54301678,4.029562333793377
54301732,3.7094329762822693
54301746,3.537888976639848
54301756,3.4819035887832044
54321600,3.477576324737889
54321748,3.248341271563082
54341664,3.8110571510919296
54341674,3.935206373200269
54341718,3.3948869516649927
54341736,3.7804975380007715
54361642,4.033230943407484
54361648,3.7783418950815353
54361666,3.955255699557658
54361670,3.9412011941958447
54381656,3.6625873975352983
54381686,3.416790838597294
54381718,3.9055339746916333
54381728,3.3928560164782957
54401630,3.942695401146619
54401670,3.5944177060745446
54401750,3.8578955948365636
54421632,3.8433570002740094
54421668,3.6215547862143924
54421730,3.2182648380530505
54421744,3.678675886609039
54441666,3.266296730556129
54461626,4.031503327550302
54481710,3.4134036404320853
54501640,3.774453880504784
54521710,3.3722428293276203
54521722,3.728236673996083
54581630,4.101600593008601
54581652,3.2548417077028127
54581724,3.494586140883135
54581742,3.9608199297248268
54641626,3.5138873326634825
54661630,3.7013582959099653
54681618,3.5123686748855656
54701620,3.785284575708653
54761624,3.4938678399431478
54761732,3.1917035285676105
54781718,3.4759598734264268
54881614,3.704188088715359
30362232,3.821740192847968
27742358,3.7174904068745134
27742384,3.2811661245877333
27742394,3.9130567133699707
27742406,3.560499794060961
27762290,3.67618661073745
27842308,3.8797398014158233
27842394,3.640290521074579
27842416,3.421156604987042
27882298,3.8749602405809718
27882370,3.572833687333009
27882384,3.8797574711778378
27882424,3.618654436547455
27902332,3.564468766057791
27922352,4.1866142592583415
27922412,3.4774374762444795
27942398,3.507907821923668
27962388,3.498373573424341
27962406,3.462366156783712
27962424,3.4807571798526777
27982314,3.8086048559784467
27982368,4.142488184188047
28002400,4.151552790214102
28022380,3.603390154792334
28022434,3.534850870810541
28062298,3.6856981764407215
28062352,3.651717145727232
28082380,4.118079718978937
28082404,3.5363327584450137
28102384,3.4770884233076185
28102420,3.5588222448373488
28122416,3.7096509929355124
28142338,3.746483156950212
28142384,3.584785513744289
28162314,3.7622815701268744
28162332,3.2413076728141497
28182418,3.4623651098604626
28202386,3.2794721411728855
28222270,2.9325441412944215
28222342,3.415845072174607
28222360,3.780858399717549
28222378,3.915823347882599
28262354,3.568780493232064
28282334,3.4602939297690076
28302308,3.457165591576722
28302314,3.6240215811123857
28322384,3.31855857831291
28322424,3.482420660482225
28342332,3.967082165868215
28342404,3.321782487861845
28362282,3.584259717136045
28362360,3.644923373828162
28362378,3.598562116097989
28362414,3.6280586146285354
28382268,3.3614998399773492
28382290,3.6634711532388127
28382362,3.5824118858408323
28402306,3.4014297608355064
28402378,3.41393024451801
28422316,3.1558123909898406
28422424,4.144539774795935
28442408,3.4519235385130846
28442422,4.119720468207141
28462348,3.4553706945768843
28482290,3.7678326441917798
28482326,3.5117767905440904
28482350,3.6930059834500613
28482368,4.07013234344778
28482386,3.648463492331194
28482404,3.6008330186385957
28502280,3.4242318934021365
28502334,3.468375207975204
28522268,3.8023853439354984
28542282,3.584847857776625
28542300,3.4052928748631555
28542318,3.6854623636764887
28542382,3.525530614284183
28542426,3.4712720559340484
28562290,3.6478381413139616
28562308,3.572097954280541
28562376,3.675401154040432
28562440,3.85647836682612
28582414,3.641372495393877
28602334,3.6480461564705355
28602366,3.342296631819246
28622326,3.999300008871347
28642352,3.3401035847816964
28642366,3.5762362757390322
28662272,3.9630801011012236
28662332,3.481439947878741
28682284,3.490612545016298
28682298,3.859373367457304
28682348,3.802636257394543
28682428,3.5981957155274595
28702278,3.2659884688037426
28722300,3.4556599484106854
28722310,3.857008609376747
28742296,3.304330195500687
28742340,3.670633351504702
28742344,4.0499467130422335
28742394,3.472458052537543
28742448,3.345488918445307
28762288,3.8292109075372305
28762374,3.537552873297342
28782280,3.2519729587578494
28782298,3.369944674900429
28782334,3.5426397261855773
28782352,3.518679934617277
28782384,3.9051953993298145
28782402,3.4916027900941335
28802368,3.6499796712088233
28802416,3.5662840346544264
28822420,3.3684513585827673
28822438,3.728737343616294
28822448,3.779841469799649
28822460,3.49021243142255
28842290,3.504211784906155
28842314,3.5041660767990006
28842386,3.186679729987308
28862294,3.552004857636538
28882296,3.499925080105566
28882332,3.3009395729648716
28882422,3.3799841395312695
28902396,3.910949695430605
28922268,3.7844638664910275
28922404,3.369753735690851
28942306,3.241503598670326
28942378,3.52660224651075
28962348,3.516896858363147
28962388,3.609732569066643
28962406,3.3515989351935773
28962438,3.885773129195607
29002312,3.916021503084713
29002366,3.5220549787084536
29002376,3.756912442472432
29002384,3.247102487225177
29002402,3.2415606612134074
29002406,3.0381492757128745
29022398,3.761875291316933
29022422,3.5905899259883696
29042294,3.4501613118153616
29042302,3.296016432913479
29042356,3.338978651709826
29042420,3.785839043340645
29042438,3.5432951465518827
29062458,3.3675828498784837
29082270,3.582794063497665
29082288,3.4839795501155266
29082342,3.4730744877220725
29082382,3.613338175338872
29082418,3.320500741431213
29102286,3.20444819987819
29102326,3.8277706036001646
29122266,3.1839289755431053
29122288,3.791052207781167
29122342,3.8002676124129238
29122396,3.390292984187225
29122450,3.952041263250721
29142340,3.6636885484051827
29142438,3.6334785340648645
29162260,3.336560272734493
29162278,3.810515047372282
29182286,3.5191356577177166
29182322,3.7722158568374757
29182358,3.804925084118514
29202350,3.498342720762112
29222276,3.2669247547022127
29222392,3.4626336723320277
29242332,3.966159006631488
29242340,3.358759881084802
29242344,3.1089637443924474
29262306,3.4511152136404566
29262336,3.654902439195374
29262342,3.6068804904759633
29282340,3.336752647787384
29302338,3.6168067822573
29322312,3.415334982674667
29322340,3.217044428641858
29322406,3.432395336884324
29322442,3.528043513877502
29342300,3.698316963807667
29342332,3.60941604634013
29342336,3.461364157392147
29342404,3.429902532098151
29342422,3.5284228934831874
29342440,3.8138816159444127
29362376,3.4062809694836615
29402338,3.4447810338651763
29402410,3.6318383101126885
29422386,3.695614229972487
29442364,3.399238439281155
29442378,3.7239811241221448
29482428,3.604276075778084
29562426,3.7595589700682663
29662386,3.4300257763049986
29822380,3.442443556357194
29862388,3.282156842520431
29942374,2.941323936775838
29942392,3.5097961285297643
29942406,3.34092176573263
29982378,3.2982801460375892
30002386,3.0883664433199955
30002398,3.2990970559294266
30002416,3.193667434219658
30022410,3.336331881735921
30082366,3.4301788079513935
30102368,3.420378050620363
30122406,3.5142177821513845
30202396,3.548818789997093
30282398,3.87577365277906
30282408,3.4631520745264686
30322350,3.5659600306626023
30382396,3.581391520666796
30402352,3.4664892010282107
30402384,3.557013151955813
30442384,3.912169774398342
30442394,3.708336309048755
30442402,3.286157616291614
30482384,3.4979029803347568
30482410,3.492866363572421
30542362,3.4101812407398033
30542376,3.4476617431640135
30542404,3.754436318625154
30582366,3.304163644094025
30622388,3.2638024706990043
30642354,3.5208217094102126
30662388,3.6090142271024828
30702378,3.713656475739789
30702390,3.5796383621191925
30762358,3.435951483809333
30782390,4.2088800836169735
30782398,3.6498093359995574
30802376,3.7248192552123585
30882346,3.3605111768307037
30882378,3.773591908486759
30922374,3.7020076580775996
30942376,3.191569431446318
31122366,3.3078155204809696
31122376,3.7037360574845377
31182380,3.349572153032016
31422360,3.4763257485695993
31462364,3.4968617923120897
31262344,3.0070704178855476
31302340,3.5939604912430725
31322332,3.2155848774751594
31422336,3.773623209001506
31502332,3.574104693874937
31522358,3.5932320094735006
31542332,3.381000294730926
31542354,3.699153532241579
31562356,3.4929066251429446
31602360,3.652107685114905
31642320,3.318198089713375
31662352,3.188012929830047
31682350,3.923956147379152
31702312,3.5756271392859
31742294,3.875545940527862
31782306,3.3191964958187588
31782310,3.581601866578875
31802326,3.4721891347523113
31802332,3.2966957241593104
31802344,3.3539488535935917
31802362,3.359279287178279
31822338,3.6179054428902466
31842298,4.200239605541839
31842348,3.7254957725375473
31882322,3.4536494902418884
31882352,3.173762408850601
31882358,3.2484771369255356
31982326,3.2408555466208204
32022340,3.698820021809564
32042344,3.536780167050484
32062352,3.269443764969811
32122350,3.414774556504668
32162358,3.3797783256421963
32202330,3.5189913135367292
32202340,3.3972932945682084
32202352,3.4603839936397636
32282330,3.6002392697098577
32322346,3.4287700720346765
32342344,3.7459200323502433
32362346,3.5731245295938026
32382340,3.6245135452147017
32462348,3.5247159289643903
32542338,3.4629889565431315
32562340,3.582868125971373
30421688,3.9349935587054627
30442240,3.918395746168051
30481762,3.8181633542556384
30502200,3.683986897874875
30522156,3.7259771681896887
30562176,4.085437648893633
30682278,3.770671724478314
30702180,3.6016612677112843
30721674,3.781472281985255
30742212,4.215747058189717
32402332,3.4457573117716085
32402336,3.030688525338158
32422330,3.819008425259374
32542284,3.32923006734727
32562280,3.8659477259329105
32602304,3.084190947109431
32642280,3.213294224700995
32642320,3.608336293453515
32642334,3.2707767624412636
32682264,3.277113740989538
32682270,3.9502525641856456
32702304,3.6833864330315027
32722342,3.6270659686629974
32742312,3.6682178958412295
32762332,3.5625618171511504
32762344,3.7251350005991695
32822262,4.089232898492856
32822294,3.5016575337368683
32842278,3.750920705677876
32842296,3.6001927744828204
32862292,4.037819317569018
32882332,3.9883804626908033
32902338,3.40544101683403
32922298,3.4505749939104056
32942242,3.474744430675286
32962280,3.626551772268626
32962304,3.566231548486863
33022242,3.8667917857015657
33042318,3.525667578943369
33062268,3.317979427175322
33062278,3.5347270134621573
33102276,3.8760561682145953
33142268,3.4105407818144493
33142276,3.137874873317899
33162272,3.36314509892945
33222318,3.8230992877456296
33242296,3.5998551429174563
33342290,3.8239377956204943
33082252,3.799912832866706
33122236,3.710324426357657
33162242,3.9063194921945827
33182230,3.787883133584079
33222252,4.026357628609715
33242254,3.7523974401401032
33262230,3.5003887022161426
33262270,3.5146321236705904
33282222,3.500131632590909
33302242,3.7875153177490293
33322268,3.6163290850507526
33322280,3.5814077648714537
33362270,3.5190358350690256
33402246,3.610658105659321
33402256,3.845173829685963
33422232,3.5953327942927387
33422250,4.151012227953506
33422268,3.7963593371818236
33442180,3.6036347347151123
33442216,3.6340056888776657
33442270,3.4302224652506164
33462186,3.605267864172602
33502262,3.517530660450821
33502294,3.450947805455372
33522174,3.806515880435503
33522182,3.868538857632567
33542230,3.66452427556066
33542244,4.011749718590633
33562242,3.9221212897287003
33582174,3.4238588221102484
33582234,3.6859019779900724
33582292,3.597126892151036
33602170,3.784246351392375
33602178,3.30070875458044
33602196,3.262791525232495
33602218,3.3572219622991955
33602224,3.619829639541913
33602232,3.4631078311963743
33602260,3.341152876282624
33602290,3.571505732465309
33622176,3.9596167263041013
33622266,4.247758232890217
33642168,3.509744778673321
33642280,3.914641943100141
33642286,3.620327771270523
33642298,3.382347522661168
33662182,3.7995714629310924
33662236,3.742137842009833
33662254,3.6931934238034096
33662272,3.4047234733069764
33682232,3.570536525285214
33702206,3.790082441118244
33722168,3.457702150445254
33722266,3.67973611890381
33722280,4.044333186140895
33722284,3.2596832701877148
33722298,3.931002414691872
33742170,3.630346120765613
33742314,3.822374857272051
33762184,3.520559781773343
33762252,3.868626598540731
33762288,3.7295157952038474
33782182,3.7271200827629567
33782272,3.1842645016464033
33802252,3.687687798714305
33802284,3.305564008397442
33822298,3.648934516056391
33842210,3.394280084723057
33842218,3.9821337366457317
33862232,4.041135994706794
33862240,4.004970982222236
33882218,3.9450202510308863
33882296,3.7362994821942093
33902276,3.6183577997282392
33902280,3.6717023881309676
33922242,3.75232521491647
33982230,3.8576344507137703
34002280,3.7646636549741963
34022278,3.3319518912227726
34082276,3.6672372133220446
34242264,3.1411698606090757
34242272,3.379008033269919
34262266,3.7276692065868087
34362268,3.608305202201832
32482232,3.459543768303934
32522260,3.643384332487235
32542242,3.642808779367518
32542260,3.631355477017761
32582246,3.7682122279673953
32582252,3.743107419811942
32602244,4.441010398580727
32602250,3.79806013463539
32602258,3.781870060686592
32622236,4.256142396739033
32622242,4.052989035767191
32622246,3.638116424220462
32622254,4.274429481048041
32662242,3.7542933112663524
32702214,3.317047112873328
32702242,3.9376296993160365
32762234,4.127393207180695
32762242,3.5834682858158278
32782222,3.5709367466020767
32782240,4.181416087287179
32842232,3.8942925955033347
32902230,3.9728055940952
32902234,3.7590082715016413
